PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LINE,SAMPLE_TYPE,DEPTH,ARRIVAL_TIME,CALIBRATION_VERIFIED,CONDUCTIVITY,CONDUCTIVITY_NARS_COMMENT,CONDUCTIVITY_NARS_FLAG,DEPTH_METHOD,DUPLICATE_DO,E_FILE,INDEX_GPS_FIX,INDEX_LAT_DD,INDEX_LON_DD,INDEX_SITE_DEPTH,METALIMNION,ODOR,ODOR_DESC,OXYGEN,OXYGEN_NARS_COMMENT,OXYGEN_NARS_FLAG,PH,PH_NARS_COMMENT,PH_NARS_FLAG,PRECIPITATION,REVIEW,SCUM,SCUM_DESC,SURFACE_COND,TEMPERATURE,TEMPERATURE_NARS_COMMENT,TEMPERATURE_NARS_FLAG,COMMENT
8/13/2024,2020286,NLA_ND-10144,NLA22_ND-10002,1,6/1/2022,ND,0,PROF,0.1,8:46,,1066,,,SONAR,Y,,3D,47.263312,-99.804434,3.3,,,,9.1,,,8.61,,,NONE,Y,,,RIPPLES,14.3,,,
8/13/2024,2020286,NLA_ND-10144,NLA22_ND-10002,1,6/1/2022,ND,5,PROF,2.5,,,1066,,,,,,,,,,,,,9.1,,,8.61,,,,,,,,14.3,,,
8/13/2024,2020287,NLA_VA-10084,NLA22_VA-10011,1,6/1/2022,VA,0,PROF,0.1,9:14,Y,114,,,POLE,N,,3D,38.5025,-77.5451,2.2,,,,9.18,,,7.37,,,NONE,Y,,,RIPPLES,28.27,,,
8/13/2024,2020287,NLA_VA-10084,NLA22_VA-10011,1,6/1/2022,VA,2,PROF,1,,,113,,,,,,,,,,,,,8.35,,,6.76,,,,,,,,23.33,,,
8/13/2024,2020287,NLA_VA-10084,NLA22_VA-10011,1,6/1/2022,VA,3,PROF,1.5,,,115,,,,,,,,,,,,,3.03,,,6.51,,,,,,,,20.3,,,Bottom Depth: 2.2 m
8/13/2024,2020287,NLA_VA-10084,NLA22_VA-10011,1,6/1/2022,VA,1,PROF,0.5,,,114,,,,,,,,,,,,,9.24,,,6.96,,,,,,,,25.85,,,
8/13/2024,2020288,NLA_AR-10005,NES22-10123,1,6/1/2022,AR,2,PROF,2,,,65,,,,,,,,,,,,,9.8,,,6.92,,,,,,,,20.8,,,
8/13/2024,2020288,NLA_AR-10005,NES22-10123,1,6/1/2022,AR,0,PROF,0.1,12:45,,62.9,,,SONAR,Y,,,34.43185,-92.90751,6,,,,10,,,7.73,,,NONE,Y,,,RIPPLES,25.1,,,
8/13/2024,2020288,NLA_AR-10005,NES22-10123,1,6/1/2022,AR,3,PROF,3,,,66.8,,,,,,,,,,B,,,8.7,,,6.6,,,,,,,,19.4,,,
8/13/2024,2020288,NLA_AR-10005,NES22-10123,1,6/1/2022,AR,4,PROF,4,,,66.6,,,,,,,,,,,,,8.2,,,6.42,,,,,,,,18.7,,,
8/13/2024,2020288,NLA_AR-10005,NES22-10123,1,6/1/2022,AR,6,PROF,5.5,,,66.2,,,,,,,,,,,,,7.4,,,6.27,,,,,,,,18.2,,,
8/13/2024,2020288,NLA_AR-10005,NES22-10123,1,6/1/2022,AR,1,PROF,1,,,63.1,,,,,,,,,,T,,,10.6,,,7.77,,,,,,,,23.2,,,
8/13/2024,2020288,NLA_AR-10005,NES22-10123,1,6/1/2022,AR,5,PROF,5,,,66.5,,,,,,,,,,,,,7.8,,,6.33,,,,,,,,18.3,,,
8/13/2024,2020289,NLA_LA-10066,NES22-10109,1,6/1/2022,LA,4,PROF,4,,,,,NR,,,,,,,,,,,1.8,,,6.2,,,,,,,,25.9,,,
8/13/2024,2020289,NLA_LA-10066,NES22-10109,1,6/1/2022,LA,1,PROF,1,,,,,NR,,,,,,,,B,,,8.9,,,7.9,,,,,,,,27.2,,,
8/13/2024,2020289,NLA_LA-10066,NES22-10109,1,6/1/2022,LA,5,PROF,4.2,,,,,NR,,,,,,,,,,,1.3,,,6.2,,,,,,,,25.8,,,
8/13/2024,2020289,NLA_LA-10066,NES22-10109,1,6/1/2022,LA,0,PROF,0.1,14:16,Y,,,NR,SONAR,N,,3D,32.75137,-92.41772,4.7,T,,,10.7,,,8.7,,,NONE,Y,,,RIPPLES,33.9,,,Duplicate reading was 11.9 mg/l
8/13/2024,2020289,NLA_LA-10066,NES22-10109,1,6/1/2022,LA,3,PROF,3,,,,,NR,,,,,,,,,,,5.2,,,6.3,,,,,,,,26.3,,,
8/13/2024,2020289,NLA_LA-10066,NES22-10109,1,6/1/2022,LA,2,PROF,2,,,,,NR,,,,,,,,,,,6.2,,,6.5,,,,,,,,26.6,,,
8/13/2024,2020290,NLA_MI-10160,NLA22_MI-10030,1,6/1/2022,MI,6,PROF,6,,,209,,,,,,,,,,B,,,7,,,7.7,,,,,,,,9.3,,,
8/13/2024,2020290,NLA_MI-10160,NLA22_MI-10030,1,6/1/2022,MI,7,PROF,7,,,212,,,,,,,,,,,,,2.2,,,7.4,,,,,,,,8.6,,,
8/13/2024,2020290,NLA_MI-10160,NLA22_MI-10030,1,6/1/2022,MI,8,PROF,8,,,210,,,,,,,,,,,,,0.6,,,7.4,,,,,,,,8.2,,,
8/13/2024,2020290,NLA_MI-10160,NLA22_MI-10030,1,6/1/2022,MI,4,PROF,4,,,217,,,,,,,,,,,,,13.2,,,8.6,,,,,,,,13.7,,,
8/13/2024,2020290,NLA_MI-10160,NLA22_MI-10030,1,6/1/2022,MI,1,PROF,1,,,262,,,,,,,,,,,,,9.8,,,8.6,,,,,,,,22.6,,,
8/13/2024,2020290,NLA_MI-10160,NLA22_MI-10030,1,6/1/2022,MI,2,PROF,2,,,254,,,,,,,,,,T,,,10.2,,,8.7,,,,,,,,21.3,,,
8/13/2024,2020290,NLA_MI-10160,NLA22_MI-10030,1,6/1/2022,MI,3,PROF,3,,,239,,,,,,,,,,,,,11.6,,,8.7,,,,,,,,18.3,,,
8/13/2024,2020290,NLA_MI-10160,NLA22_MI-10030,1,6/1/2022,MI,0,PROF,0.1,12:10,,265,,,SONAR,Y,,3D,43.1917,-82.64875,8.5,,,,9.6,,,8.6,,,NONE,Y,,,RIPPLES,23.1,,,
8/13/2024,2020290,NLA_MI-10160,NLA22_MI-10030,1,6/1/2022,MI,5,PROF,5,,,208,,,,,,,,,,,,,12,,,8.2,,,,,,,,11.1,,,
8/13/2024,2020291,NLA_TX-10224,NLA22_TX-10010,1,6/1/2022,TX,0,PROF,0.1,9:07,,,,NR,POLE,Y,,3D,29.85332,-96.37051,1.14,,,,9.32,,,7.73,,,LIGHT,Y,,,FLAT,27.9,,,Rained heavily for a short period of time before arrival. Rained a couple times throughout sampling.
8/13/2024,2020291,NLA_TX-10224,NLA22_TX-10010,1,6/1/2022,TX,2,PROF,0.6,,,,,NR,,,,,,,,,,,0.43,,,6.47,,,,,,,,25.3,,,
8/13/2024,2020291,NLA_TX-10224,NLA22_TX-10010,1,6/1/2022,TX,1,PROF,0.5,,,,,NR,,,,,,,,,,,1.56,,,6.53,,,,,,,,26.1,,,
8/13/2024,2020293,NLA_KY-10045,NLA22_KY-10002,1,6/1/2022,KY,0,PROF,0.1,16:53,,64,,,SONAR,Y,,3D,37.48642,-84.67997,4,,,,8.1,,,7.6,,,NONE,Y,,,RIPPLES,26.6,,,
8/13/2024,2020293,NLA_KY-10045,NLA22_KY-10002,1,6/1/2022,KY,1,PROF,1,,,63,,,,,,,,,,,,,9.8,,,8.3,,,,,,,,24.8,,,
8/13/2024,2020293,NLA_KY-10045,NLA22_KY-10002,1,6/1/2022,KY,2,PROF,2,,,60,,,,,,,,,,,,,11.2,,,8.3,,,,,,,,20.5,,,
8/13/2024,2020293,NLA_KY-10045,NLA22_KY-10002,1,6/1/2022,KY,4,PROF,3.5,,,61,,,,,,,,,,,,,2.5,,,6.2,,,,,,,,14.7,,,
8/13/2024,2020293,NLA_KY-10045,NLA22_KY-10002,1,6/1/2022,KY,3,PROF,3,,,60,,,,,,,,,,,,,6.4,,,6.4,,,,,,,,17.1,,,
8/13/2024,2020294,NLA_NE-10019,NES22-10138,1,6/2/2022,NE,5,PROF,5,,,441,,,,,,,,,,,,,7.6,,,8.3,,,,,,,,19.8,,,
8/13/2024,2020294,NLA_NE-10019,NES22-10138,1,6/2/2022,NE,0,PROF,0.1,12:18,,439,,,SONAR,Y,,3D,40.97769,-96.86536,6.6,,,,9.6,,,8.5,,,NONE,Y,,,RIPPLES,21.3,,,
8/13/2024,2020294,NLA_NE-10019,NES22-10138,1,6/2/2022,NE,7,PROF,6.1,,,444,,,,,,,,,,,,,6.6,,,8.2,,,,,,,,19.7,,,
8/13/2024,2020294,NLA_NE-10019,NES22-10138,1,6/2/2022,NE,3,PROF,3,,,440,,,,,,,,,,,,,8.1,,,8.4,,,,,,,,19.9,,,
8/13/2024,2020294,NLA_NE-10019,NES22-10138,1,6/2/2022,NE,1,PROF,1,,,439,,,,,,,,,,,,,9.2,,,8.5,,,,,,,,20.6,,,
8/13/2024,2020294,NLA_NE-10019,NES22-10138,1,6/2/2022,NE,2,PROF,2,,,440,,,,,,,,,,,,,8.5,,,8.4,,,,,,,,20.2,,,
8/13/2024,2020294,NLA_NE-10019,NES22-10138,1,6/2/2022,NE,4,PROF,4,,,441,,,,,,,,,,,,,7.7,,,8.3,,,,,,,,19.9,,,
8/13/2024,2020294,NLA_NE-10019,NES22-10138,1,6/2/2022,NE,6,PROF,6,,,443,,,,,,,,,,,,,6.6,,,8.2,,,,,,,,19.7,,,
8/13/2024,2020295,NLA_TX-10351,NLA22_TX-10133,1,6/2/2022,TX,4,PROF,2,,,,,NR,,,,,,,,,,,0.27,,,6.39,,,,,,,,24.9,,,
8/13/2024,2020295,NLA_TX-10351,NLA22_TX-10133,1,6/2/2022,TX,2,PROF,1,,,,,NR,,,,,,,,T,,,1.38,,,6.74,,,,,,,,28.4,,,
8/13/2024,2020295,NLA_TX-10351,NLA22_TX-10133,1,6/2/2022,TX,0,PROF,0.1,8:52,,,,NR,LINE,Y,,3D,30.77887,-95.49123,3.2,,,,5.96,,,7.18,,,NONE,Y,,,RIPPLES,28.6,,,
8/13/2024,2020295,NLA_TX-10351,NLA22_TX-10133,1,6/2/2022,TX,3,PROF,1.5,,,,,NR,,,,,,,,,,,0.32,,,6.53,,,,,,,,27.1,,,
8/13/2024,2020295,NLA_TX-10351,NLA22_TX-10133,1,6/2/2022,TX,1,PROF,0.5,,,,,NR,,,,,,,,,,,5.66,,,7.17,,,,,,,,28.6,,,
8/13/2024,2020295,NLA_TX-10351,NLA22_TX-10133,1,6/2/2022,TX,5,PROF,2.5,,,,,NR,,,,,,,,B,,,0.27,,,6.34,,,,,,,,22.6,,,
8/13/2024,2020295,NLA_TX-10351,NLA22_TX-10133,1,6/2/2022,TX,6,PROF,2.7,,,,,NR,,,,,,,,,,,0.28,,,6.29,,,,,,,,22.6,,,
8/13/2024,2020296,NLA_VA-10088,NLA22_VA-10027,1,6/2/2022,VA,3,PROF,3,,,172.6,,,,,,,,,,B,,,1.61,,,6.64,,,,,,,,19.57,,,
8/13/2024,2020296,NLA_VA-10088,NLA22_VA-10027,1,6/2/2022,VA,6,PROF,5.7,,,194.1,,,,,,,,,,,,,0.07,,,6.71,,,,,,,,14.1,,,
8/13/2024,2020296,NLA_VA-10088,NLA22_VA-10027,1,6/2/2022,VA,0,PROF,0.3,9:44,,168.6,,,LINE,Y,,3D,38.76268,-77.29915,6.3,,,,9.76,,,8.3,,,NONE,Y,,,FLAT,28.33,,,
8/13/2024,2020296,NLA_VA-10088,NLA22_VA-10027,1,6/2/2022,VA,1,PROF,1,,,168.7,,,,,,,,,,,,,9.52,,,8.04,,,,,,,,27.9,,,
8/13/2024,2020296,NLA_VA-10088,NLA22_VA-10027,1,6/2/2022,VA,4,PROF,4,,,180.8,,,,,,,,,,,,,0.26,,,6.52,,,,,,,,16.06,,,
8/13/2024,2020296,NLA_VA-10088,NLA22_VA-10027,1,6/2/2022,VA,5,PROF,5,,,184.9,,,,,,,,,,,,,0.16,,,6.54,,,,,,,,14.96,,,
8/13/2024,2020296,NLA_VA-10088,NLA22_VA-10027,1,6/2/2022,VA,2,PROF,2,,,166.7,,,,,,,,,,T,,,8.89,,,7.68,,,,,,,,23.42,,,
8/13/2024,2020297,NLA_IA-10088,NLA22_IA-10001,1,6/2/2022,IA,3,PROF,3,,,218.8,,,,,,,,,,,,,9.8,,,8.8,,,,,,,,19.4,,,
8/13/2024,2020297,NLA_IA-10088,NLA22_IA-10001,1,6/2/2022,IA,1,PROF,1,,,217.1,,,,,,,,,,,,,10.7,,,9,,,,,,,,19.6,,,
8/13/2024,2020297,NLA_IA-10088,NLA22_IA-10001,1,6/2/2022,IA,2,PROF,2,,,217.5,,,,,,,,,,,,,10.7,,,9,,,,,,,,19.5,,,
8/13/2024,2020297,NLA_IA-10088,NLA22_IA-10001,1,6/2/2022,IA,7,PROF,6.1,,,260.7,,,,,,,,,,,,,1.2,,,7.4,,,,,,,,13.5,,,
8/13/2024,2020297,NLA_IA-10088,NLA22_IA-10001,1,6/2/2022,IA,4,PROF,4,,,221.3,,,,,,,,,,,,,8.5,,,8.7,,,,,,,,19.2,,,
8/13/2024,2020297,NLA_IA-10088,NLA22_IA-10001,1,6/2/2022,IA,5,PROF,5,,,238.7,,,,,,,,,,T,,,5.1,,,8,,,,,,,,16.9,,,
8/13/2024,2020297,NLA_IA-10088,NLA22_IA-10001,1,6/2/2022,IA,0,PROF,0.1,9:36,,217.4,,,LINE,Y,,3D,41.466651,-94.4404,6.6,,,,10.5,,,9,,,NONE,Y,,,RIPPLES,19.9,,,
8/13/2024,2020297,NLA_IA-10088,NLA22_IA-10001,1,6/2/2022,IA,6,PROF,6,,,253.1,,,,,,,,,,,,,2.3,,,7.6,,,,,,,,13.8,,,
8/13/2024,2020298,NLA_LA-10023,NES22-10112,1,6/2/2022,LA,2,PROF,2,,,,,NR,,,,,,,,,,,6,,,6.4,,,,,,,,27.2,,,
8/13/2024,2020298,NLA_LA-10023,NES22-10112,1,6/2/2022,LA,3,PROF,3,,,,,NR,,,,,,,,,,,1.9,,,6,,,,,,,,25.9,,,
8/13/2024,2020298,NLA_LA-10023,NES22-10112,1,6/2/2022,LA,1,PROF,1,,,,,NR,,,,,,,,B,,,7.4,,,6.7,,,,,,,,27.8,,,
8/13/2024,2020298,NLA_LA-10023,NES22-10112,1,6/2/2022,LA,4,PROF,3.3,,,,,NR,,,,,,,,,,,1.4,,,6,,,,,,,,25.7,,,
8/13/2024,2020298,NLA_LA-10023,NES22-10112,1,6/2/2022,LA,0,PROF,0.1,15:35,,,,NR,SONAR,Y,,3D,32.23883,-93.43015,3.8,T,,,9.1,,,7.4,,,NONE,Y,,,FLAT,31.6,,,
8/13/2024,2020300,NLA_MI-10260,NLA22_MI-10114,1,6/3/2022,MI,6,PROF,6,,,789,,,,,,,,,,,,,0.4,,,7,,,,,,,,7.6,,,
8/13/2024,2020300,NLA_MI-10260,NLA22_MI-10114,1,6/3/2022,MI,4,PROF,4,,,716,,,,,,,,,,,,,0.5,,,7.3,,,,,,,,12.2,,,
8/13/2024,2020300,NLA_MI-10260,NLA22_MI-10114,1,6/3/2022,MI,7,PROF,6.7,,,802,,,,,,,,,,,,,0.4,,,7,,,,,,,,7.5,,,
8/13/2024,2020300,NLA_MI-10260,NLA22_MI-10114,1,6/3/2022,MI,3,PROF,3,,,742,,,,,,,,,,,,,1.3,,,7.4,,,,,,,,17.8,,,
8/13/2024,2020300,NLA_MI-10260,NLA22_MI-10114,1,6/3/2022,MI,5,PROF,5,,,738,,,,,,,,,,,,,0.4,,,7.1,,,,,,,,8.7,,,
8/13/2024,2020300,NLA_MI-10260,NLA22_MI-10114,1,6/3/2022,MI,2,PROF,2,,,750,,,,,,,,,,,,,6.1,,,7.7,,,,,,,,21,,,
8/13/2024,2020300,NLA_MI-10260,NLA22_MI-10114,1,6/3/2022,MI,0,PROF,0.1,8:51,,750,,,SONAR,Y,,,43.05813,-83.7199,7.2,,,,9,,,8.1,,,NONE,Y,,,RIPPLES,21.5,,,
8/13/2024,2020300,NLA_MI-10260,NLA22_MI-10114,1,6/3/2022,MI,1,PROF,1,,,750,,,,,,,,,,,,,8.7,,,8,,,,,,,,21.5,,,
8/13/2024,2020301,NLA_WY-10145,NLA22_WY-10047,1,6/13/2022,WY,4,PROF,4,,,591,,,,,,,,,,,,,8.7,,,7.9,,,,,,,,17.6,,,
8/13/2024,2020301,NLA_WY-10145,NLA22_WY-10047,1,6/13/2022,WY,3,PROF,3,,,591,,,,,,,,,,,,,8.7,,,7.9,,,,,,,,17.8,,,
8/13/2024,2020301,NLA_WY-10145,NLA22_WY-10047,1,6/13/2022,WY,10,PROF,10,,,591,,,,,,,,,,,,,5.7,,,7.8,,,,,,,,12.6,,,
8/13/2024,2020301,NLA_WY-10145,NLA22_WY-10047,1,6/13/2022,WY,5,PROF,5,,,589,,,,,,,,,,,,,8.2,,,7.9,,,,,,,,15.9,,,
8/13/2024,2020301,NLA_WY-10145,NLA22_WY-10047,1,6/13/2022,WY,1,PROF,1,,,590,,,,,,,,,,,,,8.8,,,7.9,,,,,,,,18,,,
8/13/2024,2020301,NLA_WY-10145,NLA22_WY-10047,1,6/13/2022,WY,6,PROF,6,,,587,,,,,,,,,,,,,7.9,,,8,,,,,,,,14.6,,,
8/13/2024,2020301,NLA_WY-10145,NLA22_WY-10047,1,6/13/2022,WY,9,PROF,9,,,590,,,,,,,,,,,,,5.9,,,7.9,,,,,,,,12.7,,,
8/13/2024,2020301,NLA_WY-10145,NLA22_WY-10047,1,6/13/2022,WY,7,PROF,7,,,589,,,,,,,,,,,,,7.3,,,7.9,,,,,,,,13.4,,,
8/13/2024,2020301,NLA_WY-10145,NLA22_WY-10047,1,6/13/2022,WY,8,PROF,8,,,588,,,,,,,,,,,,,6.6,,,7.9,,,,,,,,13,,,
8/13/2024,2020301,NLA_WY-10145,NLA22_WY-10047,1,6/13/2022,WY,0,PROF,0.19,9:47,,590,,,LINE,Y,,3D,44.41045,-106.60983,12,,,,8.7,,,8,,,NONE,Y,,,FLAT,18.1,,,
8/13/2024,2020301,NLA_WY-10145,NLA22_WY-10047,1,6/13/2022,WY,11,PROF,11,,,592,,,,,,,,,,,,,5.1,,,7.8,,,,,,,,12.4,,,
8/13/2024,2020301,NLA_WY-10145,NLA22_WY-10047,1,6/13/2022,WY,12,PROF,11.5,,,593,,,,,,,,,,,,,4.6,,,7.7,,,,,,,,12.3,,,
8/13/2024,2020301,NLA_WY-10145,NLA22_WY-10047,1,6/13/2022,WY,2,PROF,2,,,591,,,,,,,,,,,,,8.8,,,7.9,,,,,,,,17.8,,,
8/13/2024,2020303,NLA_NV-10178,NLA22_NV-10025,1,6/2/2022,NV,3,PROF,1.5,,,269.2,,,,,,,,,,,,,6.78,,,7.31,,,,,,,,18.14,,,
8/13/2024,2020303,NLA_NV-10178,NLA22_NV-10025,1,6/2/2022,NV,1,PROF,0.5,,,286.3,,,,,,,,,,,,,6.8,,,7.27,,,,,,,,18.98,,,
8/13/2024,2020303,NLA_NV-10178,NLA22_NV-10025,1,6/2/2022,NV,4,PROF,1.9,,,259.9,,,,,,,,,,B,,,6.04,,,7.27,,,,,,,,17.42,,,
8/13/2024,2020303,NLA_NV-10178,NLA22_NV-10025,1,6/2/2022,NV,0,PROF,0.1,9:00,,291.3,,,LINE,Y,,3D,39.45948,-119.78986,2.4,T,,,7.4,,,7.15,,,NONE,Y,Y,Green algae,FLAT,20.38,,,
8/13/2024,2020303,NLA_NV-10178,NLA22_NV-10025,1,6/2/2022,NV,2,PROF,1,,,285.4,,,,,,,,,,,,,7,,,7.3,,,,,,,,18.65,,,
8/13/2024,2020304,NLA_VA-10058,NLA22_VA-10004,1,6/3/2022,VA,2,PROF,1,,,76,,,,,,,,,,,,,6.85,,,6.82,,,,,,,,26.42,,,
8/13/2024,2020304,NLA_VA-10058,NLA22_VA-10004,1,6/3/2022,VA,1,PROF,0.5,,,76,,,,,,,,,,,,,6.96,,,6.83,,,,,,,,26.48,,,
8/13/2024,2020304,NLA_VA-10058,NLA22_VA-10004,1,6/3/2022,VA,0,PROF,0.1,9:35,,76,,,LINE,Y,,3D,38.2989,-77.65294,2.05,,,,6.94,,,6.81,,,NONE,Y,,,RIPPLES,26.45,,,
8/13/2024,2020304,NLA_VA-10058,NLA22_VA-10004,1,6/3/2022,VA,3,PROF,1.5,,,78,,,,,,,,,,,,,6.43,,,6.69,,,,,,,,25.58,,,
8/13/2024,2020305,NLA_TX-10020,NES22-10122,1,6/3/2022,TX,10,PROF,9.5,,,,,NR,,,,,,,,,,,5.5,,,7.4,,,,,,,,23.9,,,
8/13/2024,2020305,NLA_TX-10020,NES22-10122,1,6/3/2022,TX,2,PROF,2,,,,,NR,,,,,,,,,,,8.4,,,8.1,,,,,,,,25.5,,,
8/13/2024,2020305,NLA_TX-10020,NES22-10122,1,6/3/2022,TX,6,PROF,6,,,,,NR,,,,,,,,,,,7.3,,,7.8,,,,,,,,24.6,,,
8/13/2024,2020305,NLA_TX-10020,NES22-10122,1,6/3/2022,TX,0,PROF,0.1,10:41,,,,NR,SONAR,Y,,3D,33.08224,-96.47018,10.5,,,,8.85,,,8.2,,,NONE,Y,,,RIPPLES,25.6,,,
8/13/2024,2020305,NLA_TX-10020,NES22-10122,1,6/3/2022,TX,5,PROF,5,,,,,NR,,,,,,,,,,,7.4,,,7.9,,,,,,,,24.7,,,
8/13/2024,2020305,NLA_TX-10020,NES22-10122,1,6/3/2022,TX,3,PROF,3,,,,,NR,,,,,,,,,,,8.2,,,8.1,,,,,,,,25.4,,,
8/13/2024,2020305,NLA_TX-10020,NES22-10122,1,6/3/2022,TX,7,PROF,7,,,,,NR,,,,,,,,,,,7.1,,,7.7,,,,,,,,24.4,,,
8/13/2024,2020305,NLA_TX-10020,NES22-10122,1,6/3/2022,TX,8,PROF,8,,,,,NR,,,,,,,,,,,5.9,,,7.5,,,,,,,,24,,,
8/13/2024,2020305,NLA_TX-10020,NES22-10122,1,6/3/2022,TX,1,PROF,1,,,,,NR,,,,,,,,,,,8.8,,,8.2,,,,,,,,25.5,,,
8/13/2024,2020305,NLA_TX-10020,NES22-10122,1,6/3/2022,TX,9,PROF,9,,,,,NR,,,,,,,,,,,5.6,,,7.4,,,,,,,,24,,,
8/13/2024,2020305,NLA_TX-10020,NES22-10122,1,6/3/2022,TX,4,PROF,4,,,,,NR,,,,,,,,,,,7.7,,,8,,,,,,,,24.9,,,
8/13/2024,2020306,NLA_OK-10065,NES22-10115,1,6/2/2022,OK,1,PROF,0.5,,,,,NR,,,,,,,,,,,7.6,,,7,,,,,,,,25.4,,,
8/13/2024,2020306,NLA_OK-10065,NES22-10115,1,6/2/2022,OK,0,PROF,0.1,13:29,,,,NR,SONAR,Y,,3D,34.92874,-94.77057,2.1,,,,7.6,,,7,,,HEAVY,Y,,,RIPPLES,25.4,,,Scattered heavy rain during the early morning in this region
8/13/2024,2020306,NLA_OK-10065,NES22-10115,1,6/2/2022,OK,4,PROF,1.6,,,,,NR,,,,,,,,,,,7.4,,,7,,,,,,,,25.3,,,
8/13/2024,2020306,NLA_OK-10065,NES22-10115,1,6/2/2022,OK,2,PROF,1,,,,,NR,,,,,,,,,,,7.5,,,7,,,,,,,,25.4,,,
8/13/2024,2020306,NLA_OK-10065,NES22-10115,1,6/2/2022,OK,3,PROF,1.5,,,,,NR,,,,,,,,,,,7.4,,,7,,,,,,,,25.3,,,
8/13/2024,2020307,NLA_LA-10007,NES22-10124,1,6/3/2022,LA,3,PROF,3,,,,,NR,,,,,,,,,,,4.5,,,7.1,,,,,,,,26.5,,,
8/13/2024,2020307,NLA_LA-10007,NES22-10124,1,6/3/2022,LA,2,PROF,2,,,,,NR,,,,,,,,,,,7.3,,,8,,,,,,,,26.9,,,
8/13/2024,2020307,NLA_LA-10007,NES22-10124,1,6/3/2022,LA,0,PROF,0.1,9:34,,,,NR,SONAR,Y,,3D,32.50889,-93.86509,3.8,,,,7.6,,,8.1,,,NONE,Y,,,CHOPPY,27,,,
8/13/2024,2020307,NLA_LA-10007,NES22-10124,1,6/3/2022,LA,4,PROF,3.3,,,,,NR,,,,,,,,,,,3.1,,,6.9,,,,,,,,26.3,,,
8/13/2024,2020307,NLA_LA-10007,NES22-10124,1,6/3/2022,LA,1,PROF,1,,,,,NR,,,,,,,,,,,7.5,,,8.1,,,,,,,,26.9,,,
8/13/2024,2020308,NLA_LA-10028,NES22-10116,1,6/3/2022,LA,0,PROF,0.1,12:19,,,,NR,SONAR,Y,,3D,32.71407,-94.00579,3.2,T,,,8.2,,,8,,,NONE,Y,,,FLAT,28.6,,,
8/13/2024,2020308,NLA_LA-10028,NES22-10116,1,6/3/2022,LA,3,PROF,2.7,,,,,NR,,,,,,,,,,,6.5,,,7,,,,,,,,26.8,,,
8/13/2024,2020308,NLA_LA-10028,NES22-10116,1,6/3/2022,LA,2,PROF,2,,,,,NR,,,,,,,,B,,,6.6,,,7.1,,,,,,,,26.8,,,
8/13/2024,2020308,NLA_LA-10028,NES22-10116,1,6/3/2022,LA,1,PROF,1,,,,,NR,,,,,,,,,,,7.2,,,7.4,,,,,,,,27,,,
8/13/2024,2020309,NLA_RI-10053,NLA22_RI-10001,1,6/5/2022,RI,0,PROF,0,9:30,,139.3,,,SONAR,Y,,3D,41.43512,-71.48768,10.7,,,,8.56,,,7.17,,,NONE,Y,,,RIPPLES,21.8,,,
8/13/2024,2020309,NLA_RI-10053,NLA22_RI-10001,1,6/5/2022,RI,4,PROF,4,,,128.7,,,,,,,,,,,,,9.14,,,6.89,,,,,,,,18.8,,,
8/13/2024,2020309,NLA_RI-10053,NLA22_RI-10001,1,6/5/2022,RI,2,PROF,2,,,138.6,,,,,,,,,,,,,8.48,,,7.05,,,,,,,,21.6,,,
8/13/2024,2020309,NLA_RI-10053,NLA22_RI-10001,1,6/5/2022,RI,11,PROF,10.2,,,139.4,,,,,,,,,,,,,0.24,,,6.39,,,,,,,,10.8,,,
8/13/2024,2020309,NLA_RI-10053,NLA22_RI-10001,1,6/5/2022,RI,9,PROF,9,,,119.1,,,,,,,,,,,,,0.53,,,6.16,,,,,,,,11.8,,,
8/13/2024,2020309,NLA_RI-10053,NLA22_RI-10001,1,6/5/2022,RI,1,PROF,1,,,139.1,,,,,,,,,,,,,8.54,,,7.09,,,,,,,,21.8,,,
8/13/2024,2020309,NLA_RI-10053,NLA22_RI-10001,1,6/5/2022,RI,5,PROF,5,,,120.7,,,,,,,,,,,,,9.52,,,6.87,,,,,,,,16.4,,,
8/13/2024,2020309,NLA_RI-10053,NLA22_RI-10001,1,6/5/2022,RI,10,PROF,10,,,134.6,,,,,,,,,,,,,0.32,,,6.22,,,,,,,,11,,,
8/13/2024,2020309,NLA_RI-10053,NLA22_RI-10001,1,6/5/2022,RI,6,PROF,6,,,115.6,,,,,,,,,,B,,,9.9,,,6.92,,,,,,,,14.4,,,
8/13/2024,2020309,NLA_RI-10053,NLA22_RI-10001,1,6/5/2022,RI,3,PROF,3,,,138,,,,,,,,,,T,,,8.27,,,7.02,,,,,,,,21.4,,,
8/13/2024,2020309,NLA_RI-10053,NLA22_RI-10001,1,6/5/2022,RI,7,PROF,7,,,113.5,,,,,,,,,,,,,7.19,,,6.67,,,,,,,,13.7,,,
8/13/2024,2020309,NLA_RI-10053,NLA22_RI-10001,1,6/5/2022,RI,8,PROF,8,,,112.8,,,,,,,,,,,,,1.87,,,6.25,,,,,,,,12.8,,,
8/13/2024,2020310,NLA_LA-10146,NLA22_LA-10016,1,6/5/2022,LA,0,PROF,0.1,10:03,,,,NR,SONAR,Y,,3D,30.13095,-93.20425,2.3,,,,6.7,,,6.3,,,NONE,Y,,,FLAT,28.9,,,
